Report generated on: 03-27-2024 11:32:28
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"","total energy consumption (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-SPM-QBTU.A","        Saint Pierre and Miquelon","0.00212903066514333","0.002123213641468075","0.0019108922774346","0.002123213641468075","0.00212903066514333","0.0019108922774346","0.0023523296255","0.003024067632","0.0030371628672","0.003666759048","0.003450505308","0.003241493241","0.00298473","0.0017009","0.0017360422","0.0010982047","0.00110110734","0.0006378375","0.00085045","0.00085045","0.0009600597700000009","0.0009600597700000007","0.0010469687700000005","0.00117868586","0.0011352313599999999","0.00117868586","0.00117868586","0.001222140359999999","0.001222140359999999","0.001222140359999999","0.0012851068599999999","0.0012937177600000004","0.0012759359599999996","0.0013064041100000004","0.0013614654779999997","0.0013614654779999997","0.0013861518","0.0013614654779998715","0.001481302","0.001273758","0.0011651764800394283","0.0011764412498767862"
"INTL.44-2-VCT-QBTU.A","        Saint Vincent/Grenadines","0.000766544923236992","0.00076603802969588","0.00077650906849588","0.00077769731275588","0.000819628867306992","0.00085995898515588","0.0007885541345","0.0008190551345","0.000953959331","0.0013238718955","0.0012495803555","0.0010839878955","0.0013705771868","0.0011854268955","0.0019681892765","0.0021598397765","0.0019726344048","0.0022741730735","0.002490760109","0.0024914201000000003","0.0023921528929999993","0.002768472741","0.0029931474230000007","0.003136559172999999","0.003464591405000002","0.003477875280000002","0.003449996889000001","0.0035155363297600002","0.0035192427784799998","0.004732316329829999","0.003497708386859001","0.003242329409931001","0.003930757663295005","0.003215477028463","0.003313280258","0.0033965102129999915","0.003389655174","0.00390339693562439","0.0035923827748682788","0.0030946838","0.002780961364067515","0.0029355641258821943"
"INTL.44-2-WSM-QBTU.A","        Samoa","0.00149660242303","0.00149316701834","0.00174830062697491","0.00174909278981491","0.002201163430605552","0.00180045157141491","0.001628916","0.001607538","0.0016097184","0.002032983","0.002032383","0.002033063","0.0018956314","0.002082068","0.002082243","0.002092455","0.0021395412","0.002161372","0.002211829","0.002264061","0.00317155541","0.00338876797","0.00357818839","0.003609679269999999","0.0036098198100000013","0.003655001199999999","0.00377673002","0.004030638010000002","0.004134684780000001","0.004327069980000001","0.0043181573249999996","0.004369679735","0.004229547795","0.004104943121800001","0.00417350214","0.00484288377","0.005160122288","0.00520586871007371","0.0051648399260708746","0.00556627085","0.005296647700387014","0.005451094795569961"
"INTL.44-2-STP-QBTU.A","        Sao Tome and Principe","0.000479088682205896","0.00047843336970394","0.00048889438840394","0.00046838246056394","0.000489892659175896","0.00048883835136394","0.0005212813735","0.0005315113735","0.0005318754464","0.0005316153735","0.0009566003735","0.0010084848335","0.0010100147144","0.0010074688335","0.0012201373335","0.0012201053335","0.0012231937144","0.0012193133335","0.0012089883335","0.0012296675999999998","0.0009965776860000018","0.0009312499640000011","0.0010539633879999995","0.0011741846879999996","0.001328292809999999","0.00140406793","0.0014932876250000008","0.0015538330050000003","0.0016765825299999994","0.0017825108799999986","0.0019206533370000013","0.001987749165000002","0.00210024512","0.002100395120000001","0.0021002091200000013","0.0021962967999999998","0.0022689396","0.0023074982901516595","0.0022715191101534875","0.0025033178","0.002392945357942691","0.0025201222124913024"
"INTL.44-2-SAU-QBTU.A","        Saudi Arabia","1.6538272798171594","2.018998618018152","1.9853043954828138","2.121985683933985","2.4663693243343987","2.751670940772886","3.008471585","3.06625715","3.182776662","3.12009183","3.342853830741062","3.4923263898983232","3.683056448477005","3.7766920433452227","3.8762150151994614","3.8182812868436677","4.1056382241834175","4.355596962833164","4.53398633888291","4.858353084702432","5.100792499365364","5.296418523853328","5.509827835330855","5.760534863303248","6.293224733460187","6.667400242985654","6.941081176979055","7.634059276592266","8.179821831488926","8.010885703797301","9.859156971272117","10.626035831282488","10.48214895296763","10.766691193565048","11.191039510915552","9.859541315983918","12.269975129744921","11.907899240581353","11.658289596935624","11.358239298452014","9.078747741788499","9.17553207402738"
"INTL.44-2-SEN-QBTU.A","        Senegal","0.03495921636929423","0.03486369938467867","0.03486369938467867","0.0328128935344482","0.04112848984619884","0.03896531107687821","0.039990714","0.0404733535","0.0346933962","0.0358651555","0.0363018195","0.0335192415","0.0406025762","0.0423351087","0.0510640785","0.055268712","0.0557415931","0.0509130224","0.0541704039","0.0596511014","0.06792698055484794","0.07402578920574401","0.07681504458424192","0.07744192496458017","0.08192941163992826","0.08500997023249654","0.0834821683488609","0.09001787858601323","0.09226690479628036","0.0883309075530735","0.0915891204415649","0.09594940464403157","0.09441239394124011","0.09822108428168207","0.1090096517250541","0.12642545689782847","0.12230551396078088","0.12979769633898458","0.13507213731120812","0.15032669686163536","0.1420236821379677","0.14426440292864104"
"INTL.44-2-SRB-QBTU.A","        Serbia","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.7002753694934873","0.6974984853556623","0.6949234780675563","0.6634382663020402","0.6845476759507507","0.6918937820389047","0.6516477291690175","0.6494915925265152","0.578525266583115","0.6405371735924418","0.656209908606386","0.6713973508363129","0.6717089630227133","0.6718121797866674","0.6580930334025801","0.68819128016528"
"INTL.44-2-SYC-QBTU.A","        Seychelles","0.003204603657148848","0.00255667833129737","0.00234362179966872","0.004048074025547395","0.004272804876972798","0.004474187073981315","0.0042502859715","0.0044886835315","0.0066269620176","0.0068959156905","0.00615882239","0.0069831769705","0.0069239686752","0.0071181209015","0.0071181209015","0.0073689089705","0.0073885143216","0.00782577739","0.00782577739","0.0078257945","0.012832913196300009","0.01380439754369999","0.012020659927100004","0.011991085567500014","0.016736342240000007","0.015245006377600012","0.016196687411699995","0.013315693769400004","0.01451532275051001","0.015822009448319997","0.014308475007399993","0.012285819818299992","0.014136646220400003","0.012769244658400007","0.01493297356000001","0.015476471","0.0172324212","0.01797034641030265","0.015941946199999998","0.0163048862","0.015739058430452937","0.016689781147413662"
"INTL.44-2-SLE-QBTU.A","        Sierra Leone","0.010710256680363576","0.01068099368396914","0.01153547317827463","0.01068099368396914","0.010710256680363576","0.01174909305393424","0.0124042438405","0.0135920950225","0.0147884197344","0.014381192355","0.0145938500785","0.015459775239","0.01117464429","0.0111563645395","0.010590256","0.012179507902","0.0120005661852","0.0126161042215","0.0126161645195","0.0126161653042","0.006401558818059992","0.008032920796409996","0.0080824134938","0.008303236363199998","0.008285360248799998","0.007503910535099995","0.009079247068399987","0.008574908499100002","0.008436574877600004","0.008470502297199985","0.0100650273781","0.012740149488500007","0.01414660279949999","0.016461987844499995","0.018103253801999983","0.014791443199999999","0.0151252792","0.015029287039892486","0.015240380155771826","0.01408552301","0.013500640638296488","0.014153527476734214"
"INTL.44-2-SGP-QBTU.A","        Singapore","0.44864960896247236","0.4741323623531287","0.49182288520676126","0.48751532532644354","0.5221258164573408","0.5030498572299678","0.5706699808155632","0.6317419192411093","0.6730736349691495","0.7309954904140286","0.8019505988368963","0.832506714212659","0.9582411207385088","1.0393573717907791","1.1882322167134987","1.1448219371675243","1.3546324879426352","1.4532121116484693","1.5370206402135607","1.6327414218837086","1.6537803679756828","1.7477977689314963","1.7271975266740933","1.9163881327012176","2.0679101084710063","2.1405622656374885","2.3165755201263507","2.515835469300423","2.596447205574276","2.597767192172668","2.9325193750921072","3.141001091861797","3.161605655558463","3.203721886813545","3.2325870455515235","3.2946088777385447","3.4961407329001757","3.665147745381939","3.7470300638839698","3.6481909788267535","3.310785250157944","3.3589155091724434"
"INTL.44-2-SVK-QBTU.A","        Slovakia","--","--","--","--","--","--","--","--","--","--","--","--","--","0.8658630748564234","0.8113068656737653","0.8662542347952322","0.8397850640262113","0.8150990978560565","0.8023977422613114","0.7935218308890039","0.8008075770408081","0.8399798026633829","0.8449897484835721","0.8289750634760831","0.8139098116724635","0.8363612507808172","0.8300350858050236","0.8058058853743886","0.8160147011411752","0.7329650037027723","0.766407759167412","0.7533388754631988","0.724380460425822","0.7318624157214303","0.6865141997810644","0.7079694854618581","0.7107744018680311","0.7338567912052446","0.7278318541339188","0.7056836283472353","0.6884984918375681","0.7435603104476478"
"INTL.44-2-SVN-QBTU.A","        Slovenia","--","--","--","--","--","--","--","--","--","--","--","--","0.22606238583421567","0.2394080036882523","0.25007430172297196","0.2687277930775939","0.29641830827710364","0.2815869251358136","0.28167067636243037","0.27919506791954274","0.2768350498016625","0.2877641764015978","0.2878870017850087","0.28420788498485816","0.3012107816345046","0.30210784908247734","0.3040419306325305","0.3034680056316016","0.3280386120595126","0.29810588393755355","0.30125121465907634","0.2954775357894736","0.29002686918517273","0.28223732826879866","0.2854595932326798","0.26647548249467296","0.28113971414328087","0.2874514395982315","0.29411974556908516","0.28287410081148606","0.27194459352567885","0.2710802413458272"
"INTL.44-2-SLB-QBTU.A","        Solomon Islands","0.00147349518996834","0.002099241781215905","0.001889317601099115","0.002099241781215905","0.002104993128561702","0.001889317601099115","0.0017238343735","0.00200933595","0.0024077725776","0.002402059671","0.002402059671","0.002402059671","0.0024077725776","0.002402059671","0.002402059671","0.002402059671","0.0024077725776","0.002402059671","0.002402059671","0.0024020813999999996","0.0036041303100000006","0.003769738499999999","0.0038956272999999993","0.00407149079","0.0043303911799999996","0.004438285280000001","0.00460425697","0.00490809786","0.0049808066387","0.005154735597899999","0.005310973915099999","0.005514071361999999","0.0055297783000000005","0.005507845190000001","0.005185520790000002","0.004737532661","0.004553584404","0.004527348213497153","0.00474103488005103","0.004669442275","0.004427592136250632","0.004570067835526562"
"INTL.44-2-SOM-QBTU.A","        Somalia","0.01646460382630881","0.01912158111555647","0.01891373784835907","0.01849805130048117","0.01917396900902375","0.01891373784835907","0.020183036715","0.014911531223","0.0149572183122","0.0153208493405","0.013882293127","0.0082727157655","0.0076880681928","0.0080914202655","0.0080914202655","0.0080914202655","0.0081135885402","0.0080914202655","0.0080914202655","0.0080914232804","0.010121056685772007","0.010289035279699996","0.011122919114130003","0.011122919114130003","0.011130781090950007","0.011238480840950004","0.0113242502861482","0.011486926540000005","0.011365312319999994","0.011335114940000009","0.011618413840000005","0.011618413840000005","0.011656477839999995","0.011656577840000005","0.011657404840000005","0.0120954588","0.012375784","0.012377904446437452","0.012424947140138538","0.0124096598","0.011967853483931284","0.012659813731018984"
"INTL.44-2-ZAF-QBTU.A","        South Africa","2.6242433539156758","2.8347764388936527","3.0312919206081945","3.124889806538605","3.3734596279995146","3.4360168045605137","3.4858010092122695","3.6136850423047946","3.6933940626862145","3.708809138504876","3.8159128186642306","3.8152640323380678","3.8332604545933675","3.883758880150626","3.9800188214228327","4.205798986259744","4.3529649464897435","4.516535826016337","4.611874911812033","4.486988208786306","4.607503431624326","4.568348146848284","4.746681050795645","4.9709102769300015","5.0577487486036095","5.156922703005097","5.231181345043262","5.531748086983928","5.600152631391353","5.501477547700158","5.623321097716735","5.544174836517607","5.621346025249087","5.6553003223184195","5.60344076240524","5.595990394576664","5.562124835131438","5.732413508893827","5.5224310828320915","5.810208083411414","5.6038264427979305","5.4216835762615"
"INTL.44-2-KOR-QBTU.A","        South Korea","1.880551643010828","1.9697775491419138","2.006705881075864","2.152857187560217","2.250154452900417","2.3994803091829247","2.672856626523727","3.0350955551537093","3.3721368126524127","3.6274660280390743","4.064050595243508","4.530335948182473","5.043895237018756","5.4757950113624565","5.871609201025431","6.403180820059995","6.920414371451456","7.45517852065709","6.870016912192116","7.539670745020635","8.095704974969097","8.314835373079786","8.422207242530535","8.75313912708313","8.927439146500047","9.226403416578627","9.390853414658595","9.747244396424854","9.89929856178161","10.001103488551543","10.869259634334854","11.305385970180073","11.51300012399551","11.481516699058318","11.582739290489231","11.907118413674622","12.2748293147913","12.334271106663586","12.416352671006964","12.388878834610894","12.140422777786686","12.71374749323203"
"INTL.44-2-SSD-QBTU.A","        South Sudan","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.020365999100000004","0.021541366530000015","0.022285755409999983","0.0273101989","0.0263704413","0.0231093901","0.0238274707","0.0266470922","0.02544641223582327","0.02684542787692004"
"INTL.44-2-ESP-QBTU.A","        Spain","3.180514714701099","3.227271976228259","3.48303908200513","3.5726206099231965","3.346466968649132","3.4263166712034643","3.4716736810832862","3.562773446979028","3.7955635115414097","3.929247242651435","4.0059920793657655","4.203822038988107","4.207693233326245","4.103642233832107","4.270309216420022","4.453568238186716","4.5628186238177175","4.821271303470941","5.052320849400262","5.204959655574015","5.509684885959184","5.755507729524848","5.862960726478797","6.113175982628822","6.3723213272332195","6.499416074220986","6.561003494420187","6.736226288824258","6.476988017348591","6.043736053002761","6.214012027958356","5.910463504591171","5.778041187405374","5.668893139344449","5.603430251606756","5.5976976062709936","5.740857719263459","5.768731880479482","5.86152454893086","5.77067567193023","5.166535034013441","5.429627648239817"
"INTL.44-2-LKA-QBTU.A","        Sri Lanka","0.08834314760712007","0.08920016016020205","0.09171276498189869","0.08989170105755102","0.10549063414183128","0.09554952255138628","0.094366814001","0.10009759","0.099031973","0.0959097065","0.106357203958787","0.10457027726297435","0.10634462006088068","0.12561744431756544","0.13710807377425024","0.1452314897905468","0.14759045300909857","0.16223911052765033","0.16797731364620208","0.17833927181206782","0.19795814899644373","0.1929787624629407","0.19506675262996143","0.20017632916553854","0.207820925600751","0.21863339432344583","0.2196017276571206","0.2248726581650442","0.22336230725704223","0.21214343743437591","0.2453006005013924","0.27054338892807744","0.2819085304072522","0.2867647634898889","0.30773284683087226","0.3398800166689152","0.3584785348008158","0.3564881463720698","0.36948284493080247","0.3730795657298051","0.33831424845628677","0.3455245836074208"
"INTL.44-2-SDN-QBTU.A","        Sudan","0.05186094253146436","0.05643259046437023","0.06092770338659847","0.05883356176207785","0.05452081607135804","0.06246133701772214","0.0688099565","0.0662692205","0.0716953824","0.069633766","0.0635625605","0.088369183","0.081585376","0.0773746865","0.0711231135","0.0656135595","0.0667018538","0.0680439925","0.068137947","0.073682365","0.10611571688385393","0.11400829976508205","0.13497357996982004","0.139964002403324","0.15348160017214602","0.17817163931982014","0.21242882322360804","0.2254828186520041","0.24575590454398794","0.26475408265548395","0.29982867636791216","0.2892237467985001","0.27906600549652605","0.292892899376132","0.30035313086659204","0.310536803428","0.360630901","0.368464677","0.36611307772","0.3627905136","0.3606278919697259","0.36102392189163734"
"INTL.44-2-SUR-QBTU.A","        Suriname","0.03902025562467097","0.03413752524702893","0.034374807113045025","0.024520491722376976","0.02311647188810794","0.02833490262538449","0.0260684644435","0.0189009538735","0.02218175222","0.02988821605","0.0343141887","0.0352185455115","0.0343705903392","0.0352373139425","0.0352926944425","0.0338826589425","0.0334777272","0.03422682068","0.0342061258815","0.034417497","0.028535641517696022","0.028172010344885833","0.031250044281472","0.027685063855198012","0.03137773481899119","0.03193121709620481","0.03480115991077759","0.03253401820608881","0.03849121863817199","0.039146911015788","0.04702017935454078","0.038256563500725115","0.04165989874408252","0.04010306268846709","0.03903592011860156","0.03592152169872","0.037329881072","0.04350277167852","0.04393892345256162","0.04430390139576","0.04216588217568","0.04242820528293"
"INTL.44-2-SWE-QBTU.A","        Sweden","2.0806443484837653","2.046094337341002","1.8872116316643757","1.9470710751664682","2.0251212562345766","2.165838766333402","2.1956564867205484","2.2600007926771086","2.2217323687746133","2.20401599212214","2.21534734490165","2.2188298825045485","2.2687954818844878","2.2449628951683267","2.268769670537415","2.313565814083566","2.2822802244157074","2.3267961481427966","2.4088601669425387","2.3668184001935875","2.273492748293826","2.4117582908743302","2.2897997544351854","2.181569796107327","2.334820713983154","2.358585062611915","2.261831391341291","2.2806108846957263","2.258145434799765","2.0767081736522335","2.2288175854326084","2.173626276826253","2.2399268315971645","2.138415596792768","2.1166298692017134","2.153126110294603","2.1557920989355326","2.226739983323733","2.1529829399369866","2.1681046011481366","2.0225436373455232","2.1603129474122613"
"INTL.44-2-CHE-QBTU.A","        Switzerland","1.1383984346106357","1.0546506020508621","1.0325111296398397","1.0855320605035954","1.0569342647751696","1.1493708558342786","1.1599670491570329","1.1629138906028404","1.1824280035250918","1.1469297175240547","1.161694845077884","1.210069129365177","1.2235327675186416","1.2155239036912073","1.2367396199577412","1.229365724223873","1.2042476951106555","1.2284983064752102","1.2531894760557878","1.2905260682587603","1.2606595743872655","1.320584315916406","1.2482240631153962","1.2625939692482782","1.255531493269685","1.2286352784952257","1.2513838393252348","1.249462286211944","1.283834324374171","1.252994748977052","1.2807275711187724","1.205354121787072","1.2509123498400794","1.2751140117607438","1.2179478748095367","1.1870948956998064","1.1639881445472653","1.1532305702162275","1.170130022283653","1.1858155318179844","1.1033109662589193","1.0869512146769214"
"INTL.44-2-SYR-QBTU.A","        Syria","0.27532285749831725","0.2891431792761814","0.2943473867757942","0.3308157626851032","0.3690167678259945","0.38530672784516196","0.38564504183155635","0.43109114183155633","0.45208977574027365","0.483189461648991","0.5596637094403398","0.5190207559860163","0.5348065317109336","0.593377960392873","0.6307077340346869","0.6068210065162281","0.654323300350969","0.6953524192111794","0.7485034490637107","0.770480903309737","0.7430844661496139","0.7343136240104841","0.7947785029815101","0.7718147321666281","0.858641342427349","0.9700837332038929","1.010974431985855","1.043022164504021","1.0586931755893965","0.9907207064970215","1.0252895521480638","0.9281189112802278","0.7172217194354068","0.5264333097880951","0.46757521328217005","0.41629304912769305","0.405563587726383","0.4080685758138192","0.4776254515053584","0.4220945883634353","0.39442407027269527","0.4007147507550878"
"INTL.44-2-TWN-QBTU.A","        Taiwan","1.0946711524042538","1.056539351850836","1.0673122377635007","1.214184015917167","1.406894286978444","1.4617588452024435","1.546888357250285","1.6635446977039776","1.80204028080928","1.9056032615444833","2.0313130193630773","2.086710810895468","2.2002126982870664","2.342230633296258","2.5139430450080864","2.7136577266475004","2.9299863336037553","3.039577372889093","3.2250653391486845","3.363732775230322","3.60177806233212","3.708658512911985","3.8759127350797145","4.070128887531974","4.228709708794075","4.304865648533085","4.3928227329912675","4.597310883419902","4.425831129290821","4.359003035210162","4.659172492069799","4.623329045369971","4.55651067662757","4.580070316287645","4.710813345460738","4.697958802229584","4.799959046915039","4.48306888398707","4.73447190430639","3.801187827161226","3.7740400687035254","3.9268517381080708"
"INTL.44-2-TJK-QBTU.A","        Tajikistan","--","--","--","--","--","--","--","--","--","--","--","--","0.2825346193287361","0.26096632245645884","0.2530234507075254","0.20892659800968147","0.23005324236392682","0.21872040562930967","0.22579347514567868","0.25499093847009213","0.20066702471539738","0.2100480049318063","0.21610748774780172","0.2272766380183065","0.23148700138441788","0.2366628921593071","0.23148072598231167","0.21828879133591808","0.21039329972884133","0.1888740157770595","0.195164062457011","0.1927404320491846","0.20363373617316258","0.21097539718986033","0.2155238055824522","0.21580515783226964","0.2221542679996617","0.22661222824700045","0.2417532088445028","0.2561987147110994","0.2546211028951206","0.25533399185933064"
"INTL.44-2-TZA-QBTU.A","        Tanzania","0.03767477480049731","0.0443093235897818","0.04230082356194429","0.03854019192475237","0.04306191640998184","0.04319206480230429","0.049075583407","0.045355677","0.04832517129858514","0.04952478275468842","0.05447574924309542","0.04993488041250243","0.05244957202943183","0.054672863102659015","0.049103982522442885","0.04868580522802795","0.051548976964218854","0.047961632123979095","0.05542133417709376","0.058257546723814835","0.059667679936621934","0.06872936193548902","0.07562250736821585","0.076430459724425","0.0931767098107025","0.09839094744886616","0.10122539244673914","0.1096066065740667","0.11430301817850916","0.11335380222579917","0.13036279514140453","0.13280166490517753","0.1595280308456708","0.16658108550861997","0.17426859867106942","0.1796795717647803","0.19716434907438407","0.17885370442602316","0.19204808534048814","0.1953509139928871","0.19235088542526274","0.19688158808560735"
"INTL.44-2-THA-QBTU.A","        Thailand","0.4955750034910781","0.5335267664115974","0.524755854966487","0.562321128091658","0.6254089262617426","0.677671849266049","0.713389091336038","0.796268407730287","0.9028277418505983","1.0630902088884888","1.2460615646475408","1.3617475147488416","1.4640299544436126","1.6764959418966923","1.86652382110122","2.1107229819492197","2.383016997102724","2.5486573968629864","2.3958253883144596","2.449047211164678","2.5703243934280464","2.7206847918825448","3.0367202175893464","3.3143754361128095","3.5804905943180065","3.683316285857418","3.756626786112018","3.8817811889657117","3.9124737515645327","4.064629592456258","4.4134823755432935","4.528320721472632","4.8159560732685955","5.090381035577089","5.118410019802381","5.145246894087946","5.277027112853184","5.406188828583688","5.516476823254123","5.392704859526166","5.020552740312633","5.242536200990049"
"INTL.44-2-BHS-QBTU.A","        The Bahamas","0.06031328058090671","0.062296650564775256","0.05370400910571469","0.04081504692080833","0.03661877749644989","0.03222240546174777","0.0324372215","0.0361943125","0.03368953506","0.038525006422","0.04098644495","0.036354511","0.0307579096104","0.032478073468","0.0360808705","0.043119494","0.04861029","0.047378898","0.0538043945","0.0473244765","0.05617403000000002","0.05725051299999989","0.059377342999999985","0.041474845","0.045970253","0.044201715999999995","0.051339875000000014","0.05912387999999991","0.05777541399999999","0.04343477999999999","0.045254985000000005","0.0399562356","0.046179928399999896","0.04297364899999998","0.042186649000000014","0.040328438","0.042219832","0.05034592053518765","0.05468612156247394","0.05471466576898497","0.04618823657046479","0.049338796824923266"
"INTL.44-2-TLS-QBTU.A","        Timor-Leste","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.0023855001450000016","0.0025830757799999993","0.0025920684000000005","0.0026445155200000015","0.002737274419999999","0.003008347629999991","0.0033663298399999987","0.0035038968299999926","0.0036356139199999974","0.004308647219999992","0.006485457989999992","0.007441425989999995","0.007296319","0.007141464","0.007283802245156302","0.007383322628964589","0.0074401359","0.007051953005653123","0.007281449326309282"
"INTL.44-2-TGO-QBTU.A","        Togo","0.00956300312701653","0.00899586109951036","0.00900335276599123","0.009272996343808924","0.010892860999950224","0.01068978199791877","0.009075026","0.00867837393655","0.00896508822","0.0104937848269","0.01015664921","0.0168164121","0.0124822404","0.0107262260575","0.0111206845","0.0122016715","0.0116965186","0.0110627475","0.0121261345","0.017123944","0.015696287380000007","0.013877985659999991","0.015221452940000001","0.01898309963000001","0.018679260369999996","0.018219078420000003","0.015880717379999996","0.019390489322321566","0.02312600057397033","0.04100987872782357","0.039161267161676803","0.036229454415210624","0.03215801168562837","0.03274950448367579","0.028417728005279353","0.02214050003571132","0.029659587807112673","0.028735573244829976","0.034411688037703315","0.03667871749283243","0.03320093584994811","0.032910355399333645"
"INTL.44-2-TON-QBTU.A","        Tonga","0.00042113286981678","0.000629973350340675","0.000629973350340675","0.000629973350340675","0.00063169930472517","0.000629973350340675","0.000391297447","0.0008677268735","0.0010850614608","0.0013404082975","0.0013404082975","0.001361523","0.001294553163","0.001291731277","0.001755470128","0.001586690697","0.001803239727","0.001886969335","0.0019186127545","0.0019186458","0.0014950895839999998","0.0013466205317999998","0.0014601423413999994","0.0017990390534000007","0.0016661321004599993","0.0017742575681999996","0.001995766295","0.0017086103890000014","0.0018451208560000007","0.002002684477","0.0018227887309999996","0.0017249129226000002","0.0017579213372100012","0.0017253811258900003","0.0018720667272400012","0.001957275","0.002070072","0.002457484281912578","0.002145761767639386","0.0024580976","0.002349772987738227","0.002423571431056244"
"INTL.44-2-TTO-QBTU.A","        Trinidad and Tobago","0.1694964168097463","0.16316798930725795","0.16702528366737682","0.1850960237776332","0.25111749233569447","0.2740932044677534","0.2054994755","0.1910738755","0.1979734818","0.2119594565","0.225966201","0.2532078392218583","0.2479167796162893","0.2715407913860412","0.3113166781560881","0.3253035101200808","0.3588029598719241","0.38887125149701396","0.38728905021506144","0.3987759598845249","0.4400855374869493","0.4824267822657804","0.5171200461895256","0.6244528170554491","0.582306910753211","0.6630775231985793","0.8476059464649089","0.8550640572034781","0.9145291586103005","0.8743738149650051","0.9563728334903752","0.9718463395627309","0.9311037037849402","1.0325096230587234","1.011493050021697","0.9836614282773454","0.8827779186491714","0.7378320153373008","0.7356239394182503","0.7309196139460091","0.6649954779394683","0.6679530424922254"
"INTL.44-2-TUN-QBTU.A","        Tunisia","0.1286084249181444","0.140275302412926","0.1342233936945233","0.1513849215071445","0.16687604976865617","0.17164893438152465","0.18068005235335546","0.1682810229130675","0.18035303950754714","0.20172966416847182","0.20050238388769098","0.16576326124689736","0.1913363509141271","0.21840845367432773","0.23656334024761597","0.21363773155156018","0.22953852480813663","0.26667857750400153","0.2866691509935488","0.28882050183452734","0.3039458407133466","0.3373896618623779","0.3339526336425187","0.32918421179856866","0.335628483501717","0.36427163407910174","0.34354734493901656","0.30612245669525745","0.35405143458828536","0.2953020726446202","0.30300618551022623","0.2890666032546515","0.3176904608533799","0.33646189418481637","0.3707597499669465","0.38291765479852824","0.3822149648823011","0.4046227320839016","0.41566670495232444","0.4164082197738327","0.3855410000666637","0.3985163179622036"
"INTL.44-2-TUR-QBTU.A","        Turkiye","1.0001375919162467","0.9422225295937586","1.0881614270461435","1.1335440557098546","1.1896600885920399","1.3095141750274921","1.4516480239453096","1.6471648033815827","1.6992387458568594","1.7891499934835913","1.9370973360791588","1.976465744076504","2.0901193206295234","2.292770997040136","2.2586339081816655","2.528857700005174","2.77454700631927","2.9045285854298477","2.999198762322775","2.9343297712706353","3.174144201080662","2.9027860357539494","3.15353907378624","3.3233455946590618","3.4997816286241403","3.7242404163966","4.07286682092815","4.378981843083162","4.274903948248412","4.323052632197643","4.5048677789893095","4.816998205091146","5.061787103973519","5.088515860843176","5.220464937814001","5.761300369972525","6.0457631131155765","6.462699853219795","6.386491641543354","6.609402213237047","6.389658738902634","6.813172717809954"
"INTL.44-2-TKM-QBTU.A","        Turkmenistan","--","--","--","--","--","--","--","--","--","--","--","--","0.2989386935000858","0.28266778862327435","0.2770891455369667","0.297824373950659","0.295451385","0.303063458","0.2799115215","0.3177326805","0.45610930305422015","0.53482345021252","0.6320080389888177","0.795062010093774","0.834422888960408","0.8834189976124519","0.685332999643424","0.6559903322845362","0.5354835601143882","0.87527444697908","1.027367088163492","1.1937736356718516","1.3725723197231219","1.40797932146319","1.440514208897848","1.75835382191","1.75472056091","1.7377866606685","1.740037772627032","1.7717336237330328","1.8003487699903011","1.8950856904334588"
"INTL.44-2-TCA-QBTU.A","        Turks and Caicos Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001890970367449999","0.00018961511081827388","0.0001890966022","0.00020800800060000014","0.00020800800060000014","0.0009864171500000008","0.0010472534500000003","0.0013945418139999994","0.001433998500000001","0.0014774529999999992","0.0017381799999999991","0.0019989070000000003","0.002346542999999995","0.0024986337500000093","0.0025203610000000074","0.0026072699999999923","0.0026072699999999923","0.0026072699999999975","0.0026289972500000095","0.002824542499999997","0.002911","0.003011","0.003259087499938838","0.003268191499938838","0.0033679379","0.002837429200124378","0.003021292506472683"
"INTL.44-2-TUV-QBTU.A","        Tuvalu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.44-2-USIQ-QBTU.A","        U.S. Pacific Islands","0.00224318655","0.002237057625","0.002237057625","0.002237057625","0.0020392605","0.001997471875","0.001940331","0.001939521","0.002621301336","0.0041984844625","0.0044101969625","0.0044112169625","0.0041088817248","0.0038855244625","0.0038855244625","0.0040981369625","0.0041088817248","0.0040981369625","0.0040981369625","0.004098153199999999","0.004144389759999992","0.00414438976000001","0.00414438976000001","0.00414438976000001","0.004144389759999992","0.00414438976000001","0.0042384676","0.0042384676","0.00425007984","0.0042384676","0.004956992","0.0042384676","0.00425007984","0.0042384676","0.0042384676","0.00423685","0.0042350172","0.00424747215","0.00424747215","0.0042433738","0","0"
